Rank,Movie,Date,Total Sales,Sales Share,Cumulative Sales,Total Attendance,Cumulative Attendance,Screen Count,Show Count,Country,Production Country,Production Company,Distributor,Level,Genre,Director,Actor
2997,멈춰버린 엘리베이터안 섹스,nan,100000,0.0,100000,20,20,1,1,일본,일본,nan,와이제이스토리,청소년관람불가,성인물(에로),K.C. 타케다,nan
2997,명탐정 추태에 빠져버린 처자,2024-01-26,100000,0.0,100000,20,20,1,1,한국,한국,(주)이십일세기미디어,(주)이십일세기미디어,청소년관람불가,성인물(에로),김피디,nan
2997,몰래 먹는 잠 친구 여친,2022-05-17,100000,0.0,100000,20,20,1,1,한국,한국,솔앤드 주식회사,솔앤드 주식회사,청소년관람불가,성인물(에로),제너럴리스트,nan
2997,몸 달은 아내를 채워준 아저씨,2022-09-29,100000,0.0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),소준희,nan
2997,몸으로 성과 올리는 간호사,nan,100000,0.0,100000,20,20,1,1,일본,일본,nan,와이제이스토리,청소년관람불가,성인물(에로),이누가미료,nan
2997,무릎팍 보살: 성교부적삼행,2022-06-09,100000,0.0,100000,20,20,1,1,한국,한국,애플캔미디어 주식회사,(주)나우콘텐,청소년관람불가,"성인물(에로),코미디,멜로/로맨스,드라마",김영희,조완진
2997,무명의 비평가들 섹션 4,nan,180000,0.0,180000,20,20,1,1,한국,한국,nan,nan,nan,드라마,nan,nan
2997,물 많은 아줌마의 비밀,2022-09-29,100000,0.0,100000,20,20,1,1,한국,한국,(주)이십일세기미디어,(주)이십일세기미디어,청소년관람불가,"성인물(에로),드라마",야신수,nan
2997,물이 흥건한 외로운 조개,2023-06-01,100000,0.0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),정순진,nan
2997,미용실 유부녀들 무삭제,2022-10-04,100000,0.0,100000,20,20,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,성인물(에로),이연규,nan
2997,바닷가에서 따먹는 전복맛,2023-03-08,100000,0.0,100000,20,20,1,1,한국,한국,와이제이스토리,와이제이스토리,청소년관람불가,성인물(에로),핑마,nan
2997,바스티 오페라 극장 건설기,nan,120000,0.0,120000,20,20,1,2,캐나다,캐나다,nan,nan,nan,다큐멘터리,nan,nan
2997,바캉스 원나잇 섹스,2023-03-06,100000,0.0,100000,20,20,1,1,한국,한국,와이제이스토리,와이제이스토리,청소년관람불가,성인물(에로),핑마,nan
2997,방문판매의 목적: 분수터진 유부녀,2022-10-20,100000,0.0,100000,20,20,1,1,일본,일본,nan,(주)씨맥스커뮤니케이션즈,청소년관람불가,성인물(에로),키토루네 가와구치,nan
2997,뱀 : 길 두꺼움에 관통당한 ,2022-08-11,100000,0.0,100000,20,20,1,1,일본,일본,nan,(주)씨맥스커뮤니케이션즈,청소년관람불가,성인물(에로),코야마 마사츠구,nan
2997,뱅드림! 로젤리아 에피소드 : 약속,2021-06-03,153000,0.0,195621090,20,21609,1,7,일본,일본,nan,(주)애니플러스,전체관람가,애니메이션,카키모 코다이,"아이바 아이나,쿠도 하루카,나카시마 유키,사쿠라가와 메구,시자키 카논"
2997,벌레 먹은 꿀단지,2023-12-08,100000,0.0,100000,20,20,1,1,한국,한국,솔앤드 주식회사,솔앤드 주식회사,청소년관람불가,성인물(에로),김도현,nan
2997,벽을 해킹하기 : 도시 뒤에 공간 있어요,nan,180000,0.0,180000,20,20,1,1,한국,한국,nan,nan,nan,다큐멘터리,홍민키,nan
2997,변태 교수님의 음흉한 손길,2022-11-03,100000,0.0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),전연정,nan
2997,변했다! 내 남자의 맛,2022-05-31,100000,0.0,100000,20,20,1,1,한국,한국,솔앤드 주식회사,솔앤드 주식회사,청소년관람불가,성인물(에로),제너럴리스트,nan
2997,복수: 도망 없는 무한 감옥,2022-10-06,100000,0.0,100000,20,20,1,1,일본,일본,nan,(주)씨맥스커뮤니케이션즈,청소년관람불가,성인물(에로),nan,nan
2997,부녀회장 아줌마의 아찔한 속살,2023-05-19,100000,0.0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),김연희,nan
2997,부부 교환,2022-09-23,100000,0.0,100000,20,20,1,1,한국,한국,(주)메이크아트,(주)나우콘텐,청소년관람불가,"성인물(에로),멜로/로맨스",장권,민도윤
2997,부장님과 같이 쓰는 아내,2022-09-27,100000,0.0,100000,20,20,1,1,일본,일본,nan,(주)코빈커뮤니케이션즈,청소년관람불가,성인물(에로),사다오카 사다오,nan
2997,부하직원 아내의 맛,2022-05-19,100000,0.0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,nan
2997,불륜 : 행복은 다른 곳에 있다,2022-07-21,100000,0.0,100000,20,20,1,1,일본,일본,nan,(주)씨맥스커뮤니케이션즈,청소년관람불가,성인물(에로),nan,nan
2997,불륜 계약 옆방 아줌마,2022-09-08,100000,0.0,100000,20,20,1,1,한국,한국,(주)이십일세기미디어,(주)이십일세기미디어,청소년관람불가,"성인물(에로),드라마",야신수,nan
2997,불륜 유부남의 아내와 섹스,2022-10-20,100000,0.0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),허승은,nan
2997,불륜의 맛이 느껴지는 입,2022-09-08,100000,0.0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),신혜영,nan
2997,불쌍한 유부녀 위로하다 넣었어요,2022-07-07,100000,0.0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),오유민,nan
2997,불쌍해서 넣게 해준 오 대물,2023-05-18,100000,0.0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),오덕희,nan
2997,비로소 쾌락에 눈떴어요,2022-07-28,100000,0.0,100000,20,20,1,1,일본,일본,nan,(주)씨맥스커뮤니케이션즈,청소년관람불가,성인물(에로),아키 히데,nan
2997,사랑하는 남편을 위한 불륜,2022-09-01,100000,0.0,100000,20,20,1,1,일본,일본,nan,(주)씨맥스커뮤니케이션즈,청소년관람불가,성인물(에로),카와이 조지,nan
2997,사이판 로맨스 섹스본능,2022-09-06,100000,0.0,100000,20,20,1,1,한국,한국,(주)룬컴퍼니,(주)룬컴퍼니,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",이시영,민도윤
2997,사축 : 속옷 빠는 여자,2022-07-07,100000,0.0,100000,20,20,1,1,한국,한국,주식회사 플릭스코,주식회사 플릭스코,청소년관람불가,"성인물(에로),드라마",한길수,nan
2997,산사나무 아래,2022-06-08,100000,0.0,100000,20,20,1,1,중국,중국,nan,(주)케이티알파,15세이상관람가,드라마,장예모,"주동우,두효"
2997,살집 올라 풍만해진 고교 동창녀,2023-12-28,100000,0.0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),nan,nan
2997,삽 안 하고는 버틸 수 없는 그녀,2023-12-08,100000,0.0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),nan,nan
2997,삽입 수밖에 없었어,2022-06-23,100000,0.0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),최은호,nan
2997,새엄마와 딸,2022-10-04,100000,0.0,100000,20,20,1,1,한국,한국,주식회사 바나나픽쳐스,주식회사 바나나픽쳐스,청소년관람불가,"성인물(에로),드라마",성운아,nan
2997,샤워하는데 발가벗 들어온 그녀,2022-06-15,100000,0.0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),강현성,nan
2997,서로 넣어달라 애원하는 여자들,2022-09-29,100000,0.0,100000,20,20,1,1,한국,한국,(주)샤이커뮤니케이션즈,(주)샤이커뮤니케이션즈,청소년관람불가,성인물(에로),소준희,nan
